PICP,NIW,MPIW,QuantileLoss,ExpectileLoss,CRPS,IntervalScoreLoss,AUC,NCIW,c_test_cal,method,lambda,gamma,run,dataset,c_multiplier
0.961,0.3162574066947659,9769.365234375,156.96894131484996,1219431.5675413348,1171.8690217547976,12557.51530524902,3.1733858025049986,0.30092779151338217,0.9515280437489358,DE_calibrated,,,run_2,allstate,8.759917176331175
0.962,0.31895664187753214,9852.74609375,157.20612417894375,1226928.7731831423,1175.5760517758988,12576.489977307127,3.053451077708801,0.2981483755558273,0.9347614578608008,DE_conformal,,,run_2,allstate,
0.933,0.24697583041678606,7629.21923828125,142.55083081207923,722346.1132981163,1177.1757590079615,11404.066455590819,0.6059263345567768,0.2686227388157281,1.0876478818288076,SQR_uncalibrated,,,run_2,allstate,
0.937,0.2520952156333005,7787.35986328125,141.9635348733712,730689.5086132928,1181.1224034036486,11357.082778295897,0.5732214009894014,0.26621372151031714,1.0560046561833745,SQR_conformal,,,run_2,allstate,
0.946,0.33826423990009863,8024.26708984375,125.63691602783211,703676.5843808504,1107.5013185165474,10050.953291259764,0.7942844148076097,0.34201379597895276,1.0110846954438977,CLEAR,0.5069907082747043,1.0984944384557744,run_3,allstate,
0.949,0.36046508460908894,8550.9130859375,138.097069045868,899446.9769029941,1092.5803579007995,11047.765546679686,1.1645781397522952,0.36137970221251337,1.0025373264775874,DE_calibrated,,,run_3,allstate,7.5378935489956715
0.949,0.36078841137078455,8558.5830078125,138.09515091542255,900040.069883575,1092.8601249486373,11047.61209868164,1.1603518864650957,0.36124801392636235,1.001273883919474,DE_conformal,,,run_3,allstate,
0.907,0.27952265456346437,6630.8056640625,141.89977293094879,645307.1860373084,1141.607139501418,11351.98182974853,1.5745814531235889,0.34927692202049765,1.2495478141690153,SQR_uncalibrated,,,run_3,allstate,
0.95,0.3283346008752359,7788.71728515625,136.24788433502204,697051.5469654175,1164.9579743333948,10899.830757910155,1.3096978488094475,0.32589875302839505,0.9925812027110524,SQR_conformal,,,run_3,allstate,
0.949,0.2473955842665957,7630.74609375,144.78696241394053,844088.3867491386,1115.5441083531896,11582.956998486325,0.908981855578168,0.2500298423735694,1.01064795927859,CLEAR,0.5339492735741765,0.9947236754067333,run_4,allstate,
0.934,0.28429410379904757,8768.85546875,157.64973402328502,1067348.4234896926,1160.0680941412427,12611.978717773434,1.1688231350438032,0.331552618117198,1.1662310743931397,DE_calibrated,,,run_4,allstate,7.294575102545687
0.934,0.2856052185455762,8809.2958984375,157.48797197494514,1069958.6130899084,1161.5092405543285,12599.037736083981,1.1584211657116252,0.3292114073392959,1.1526799440702835,DE_conformal,,,run_4,allstate,
